S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
2499,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD BILASPUR,BHOT_120544,INC-3,SANAYYA CHAK_12054291294SAY,12054291294SAY,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,XC422567,1,EDD BILASPUR,Active
2500,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD BILASPUR,ASHOK NAGAR_120544,INC-1,SHIV NAGAR-K PTW_12054291297SHI,12054291297SHI,11,MIXED ABOVE 50%,OTHERS,RURAL,L and G,U0238191,0.04,EDD BILASPUR,Active
2501,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD II RAMPUR,TANDA_120542,INC-1,TAHIR AGRO(RICE MILL) PTW_12054291313TAH,12054291313TAH,11,INDEPENDENT,OTHERS,RURAL,SECURE,X1124805,1,EDD II RAMPUR,Active
2502,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD II RAMPUR,MILAK KHANAM_120542,INC-2,SIRKARI_12054291299SIR,12054291299SIR,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,X2249854,1,EDD II RAMPUR,Active
2503,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD II RAMPUR,SWAR_120542,INC-2,NARPAT NAGAR_12054291301NAR,12054291301NAR,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,UMV89356,2,EDD II RAMPUR,Active
2504,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD II RAMPUR,KHOD_120542,INC-2,MENTHA_12054291298MEN,12054291298MEN,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,X2206433,1,EDD II RAMPUR,Active
2505,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD BILASPUR,KUA KHEDA_120544,INC-1,MULLAKHEDA_12054291308MUL,12054291308MUL,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,UPP42304,1,EDD BILASPUR,Active
2506,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD I RAMPUR,PANWARIYA_10140,INC-2,BAREILLY GATE II_12054130140BG2,12054130140BG2,11,MIXED ABOVE 50%,DISTRICT HQ,URBAN,SECURE,XC408341,2,EDD I RAMPUR,Active
2507,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD MILAK,MILAK_11316,INC-2,DREAM CITY_14005411316DRC,14005411316DRC,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,X1124977,1,EDD MILAK,Active
2508,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD MILAK,MILAK_11316,INC-2,TOWN 2_14005411316TW2,14005411316TW2,11,MIXED ABOVE 50%,TEHSIL HQ,IPDS,SECURE,UPU23687,0.06,EDD MILAK,Active
2509,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD I RAMPUR,CIVIL LINES_10110,INC-2,RAILWAYS_12054110110RAI,12054110110RAI,11,INDEPENDENT,DISTRICT HQ,URBAN,HPL,593884,0.03,EDD I RAMPUR,Active
2510,PASCHIMANCHAL,MORADABAD,EUDC MORADABAD,EUDD III MORADABAD,SHIVPURI_10437,INC-1,ANSARI PARK_12042310437ANS,12042310437ANS,11,OTHER,DISTRICT HQ,URBAN,SECURE,PVV01047,1,EUDD III MORADABAD,Active
2511,PASCHIMANCHAL,MORADABAD,EUDC MORADABAD,EUDD II MORADABAD,DAULAT BAGH II_15069,INC-2,JHABBU KA NALA_12042235069JAB,12042235069JAB,11,OTHER,DISTRICT HQ,URBAN,LNT,13540605,0.04,EUDD II MORADABAD,Active
2512,PASCHIMANCHAL,MORADABAD,EUDC MORADABAD,EUDD II MORADABAD,JIGAR COLONY_10170,INC-2,ZYARAT_12042230170ZIY,12042230170ZIY,11,OTHER,DISTRICT HQ,URBAN,SECURE,UPP47354,1,EUDD II MORADABAD,Active
2513,PASCHIMANCHAL,MORADABAD,EUDC MORADABAD,EUDD II MORADABAD,PTC_10167,INC-1,R I COMPOUND_12042210167RIC,12042210167RIC,11,OTHER,DISTRICT HQ,URBAN,SECURE,13540405,0.04,EUDD II MORADABAD,Active
2514,PASCHIMANCHAL,MORADABAD,EUDC MORADABAD,EUDD I MORADABAD,MAJHOLA_15014,INC-3,INDUSTRIAL-1_12042115014IN1,12042115014IN1,11,INDUSTRIAL ABOVE 75%,DISTRICT HQ,URBAN,LNT,13540487,0.04,EUDD I MORADABAD,Active
2515,PASCHIMANCHAL,MORADABAD,EUDC MORADABAD,EUDD I MORADABAD,KASHIRAM_10172,INC-2,NO 1_12042120172NO1,12042120172NO1,11,OTHER,DISTRICT HQ,URBAN,LNT,15035736,1,EUDD I MORADABAD,Active
2516,PASCHIMANCHAL,GAJRAULA,EDC BIJNOR,EDD I BIJNOR,JHALU_10965,INC-2,RAWANPUR PTW_12035190965RAW,12035190965RAW,11,AGRICULTURE,OTHERS,RURAL,GENUS,7229223,0.04,EDD I BIJNOR,Active
2517,PASCHIMANCHAL,GAJRAULA,EDC BIJNOR,EDD I BIJNOR,AVAS VIKAS_10227,INC-4,VAISHNO VIHAR_12035110227AVI,12035110227AVI,11,OTHER,DISTRICT HQ,URBAN,SECURE,XE471948,0.04,EDD I BIJNOR,Active
2518,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD BILASPUR,BILASPUR_10136,INC-1,SDM COURT_12054410136SDM,12054410136SDM,11,MIXED ABOVE 50%,TEHSIL HQ,URBAN,SECURE,UPP42350,0.5,EDD BILASPUR,Active
2519,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD BILASPUR,BILASPUR_10136,INC-1,INDUSTRIAL_12054410136IND,12054410136IND,11,MIXED ABOVE 50%,TEHSIL HQ,URBAN,SECURE,X1358386,0.5,EDD BILASPUR,InActive
2520,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD MILAK,BHITAR GAO SHAHBAD_10388,INC-2,BARA GAON PTW_12054310388BRA,12054310388BRA,11,AGRICULTURE,OTHERS,RURAL,SECURE,XC472858,0.04,EDD MILAK,Active
2521,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD MILAK,BHITAR GAO SHAHBAD_10388,INC-1,SHAHABAD TOWN_12054310388TOW,12054310388TOW,11,MIXED ABOVE 50%,TEHSIL HQ,URBAN,HPL,636662,0.04,EDD MILAK,Active
2522,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD BILASPUR,GODHI_120544,INC-2,PAIPURA_12054291305PAI,12054291305PAI,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,XC422570,1,EDD BILASPUR,Active
2523,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD BILASPUR,BEGAMABAD_120544,INC-2,BEGAMABAD_12054291304BEG,12054291304BEG,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,UPP42299,1,EDD BILASPUR,Active
2524,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD II RAMPUR,MILAK KHANAM_120542,INC-2,PADAMPUR_12054291299PAD,12054291299PAD,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,X2249908,1,EDD II RAMPUR,Active
2525,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD BILASPUR,KEMRI_120544,INC-1,GANGAPUR_12054291295GAN,12054291295GAN,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,XC422575,2,EDD BILASPUR,Active
2526,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD BILASPUR,KEMRI_120544,INC-2,KEMRI TOWN-II_12054291295TW2,12054291295TW2,11,MIXED ABOVE 50%,OTHERS,IPDS,SECURE,XD451095,0.04,EDD BILASPUR,Active
2527,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD I RAMPUR,THANA GANJ_11426,INC-1,DUMEHLA_12054121426DUM,12054121426DUM,11,MIXED ABOVE 50%,DISTRICT HQ,URBAN,SECURE,XC459588,2,EDD I RAMPUR,Active
2528,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD I RAMPUR,PANWARIYA_10140,INC-1,GIEX FOOD_12054130140GIE,12054130140GIE,11,INDEPENDENT,DISTRICT HQ,URBAN,SECURE,XC434524,1,EDD I RAMPUR,Active
2529,PASCHIMANCHAL,MORADABAD,EDC RAMPUR,EDD I RAMPUR,PAHARI GATE_10114,INC-2,PAKKA BAGH_12054130114PAK,12054130114PAK,11,MIXED ABOVE 50%,DISTRICT HQ,URBAN,L and T,18090680,1,EDD I RAMPUR,Active
2530,PASCHIMANCHAL,MORADABAD,EUDC MORADABAD,EUDD III MORADABAD,GULAB WARI_10488,INC-1,GULAB WARI_12042330488GUL,12042330488GUL,11,OTHER,DISTRICT HQ,URBAN,SECURE,UPP47265,1,EUDD III MORADABAD,Active
2531,PASCHIMANCHAL,MORADABAD,EUDC MORADABAD,EUDD I MORADABAD,MANDI SAMITI_10176,INC-2,TOWN-2_12042130176T2W,12042130176T2W,11,OTHER,DISTRICT HQ,URBAN,SECURE,XB458841,2,EUDD I MORADABAD,Active
2532,PASCHIMANCHAL,GAJRAULA,EDC AMROHA,EDD II GAJRAULA,TAHARPUR_120634,INC-2,CHAKORI_12063491259CHA,12063491259CHA,11,OTHER,OTHERS,RURAL,SECURE,X0995128,2,EDD II GAJRAULA,Active
2533,PASCHIMANCHAL,GAJRAULA,EDC AMROHA,EDD II GAJRAULA,REHERA_120634,INC-2,SIMTHALA_12063491268SIM,12063491268SIM,11,OTHER,OTHERS,RURAL,SECURE,3020801,0.04,EDD II GAJRAULA,Active
2534,PASCHIMANCHAL,GAJRAULA,EDC AMROHA,EDD II GAJRAULA,JAITOLI_120634,INC-1,JAITOLI_12063491495JAT,12063491495JAT,11,OTHER,OTHERS,RURAL,SECURE,XC408889,2,EDD II GAJRAULA,Active
2535,PASCHIMANCHAL,GAJRAULA,EDC AMROHA,EDD II GAJRAULA,TEHSIL HASANPUR_10393,INC-2,TOWN-2_12063410393TO2,12063410393TO2,11,OTHER,OTHERS,URBAN,SECURE,14016254,2,EDD II GAJRAULA,Active
2536,PASCHIMANCHAL,GAJRAULA,EDC AMROHA,EDD II GAJRAULA,GARABPUR_120634,INC-1,BIJNORA_12063491264BIJ,12063491264BIJ,11,OTHER,OTHERS,RURAL,L AND T,16037045,1,EDD II GAJRAULA,Active
2537,PASCHIMANCHAL,GAJRAULA,EDC AMROHA,EDD II GAJRAULA,ADAMPUR_120634,INC-2,KHANGRANI_12063491492KHG,12063491492KHG,11,OTHER,OTHERS,RURAL,SECURE,XC408327,2,EDD II GAJRAULA,Active
2538,PASCHIMANCHAL,GAJRAULA,EDC AMROHA,EDD II AMROHA,JAMUNA KHAS_120633,INC-1,JAMUNA KHAS_12063391243JAM,12063391243JAM,11,AGRICULTURE,OTHERS,RURAL,HPL,636536,0.03,EDD II AMROHA,Active
2539,PASCHIMANCHAL,GAJRAULA,EDC AMROHA,EDD I GAJRAULA,BACHRAUN_11256,INC-1,SUJAMANA_12063291256SUJ,12063291256SUJ,11,AGRICULTURE,OTHERS,RURAL,SECURE,XC479506,0.08,EDD I GAJRAULA,Active
2540,PASCHIMANCHAL,GAJRAULA,EDC AMROHA,EDD I AMROHA,KHARKHODA AZAM_120631,INC-1,BARKHEDA_12063191234BAR,12063191234BAR,11,OTHER,OTHERS,RURAL,SECURE,XC408943,2,EDD I AMROHA,Active
2541,PASCHIMANCHAL,GAJRAULA,EDC AMROHA,EDD I AMROHA,KAFOORPUR_120631,INC-1,MADIPURA_12063191227MAD,12063191227MAD,11,AGRICULTURE,OTHERS,RURAL,HPL,636805,0.06,EDD I AMROHA,Active
2542,PASCHIMANCHAL,GAJRAULA,EDC AMROHA,EDD I AMROHA,SHAHBAZPUR_120631,INC-1,MULKATA_12063191229MUL,12063191229MUL,11,AGRICULTURE,OTHERS,RURAL,SECURE,XC433580,1,EDD I AMROHA,Active
2543,PASCHIMANCHAL,GAJRAULA,EDC AMROHA,EDD I AMROHA,BHAWALPUR_120631,INC-2,ASAWAR_12063191226ASA,12063191226ASA,11,AGRICULTURE,OTHERS,RURAL,HPL,620382,0.04,EDD I AMROHA,Active
2544,PASCHIMANCHAL,GAJRAULA,EDC AMROHA,EDD I AMROHA,BHAWALPUR_120631,INC-1,PIPLI_12063191226PIP,12063191226PIP,11,AGRICULTURE,OTHERS,RURAL,SECURE,HRT72898,2,EDD I AMROHA,Active
2545,PASCHIMANCHAL,GAJRAULA,EDC AMROHA,EDD I AMROHA,KAILSA_120631,INC-2,JALALPUR_12063191234JAL,12063191234JAL,11,OTHER,OTHERS,RURAL,SECURE,X2187081,2,EDD I AMROHA,Active
2546,PASCHIMANCHAL,GAJRAULA,EDC AMROHA,EDD I AMROHA,KAILSA_120631,INC-2,WARASPUR_12063191234WAR,12063191234WAR,11,OTHER,OTHERS,RURAL,SECURE,SS17234111,1,EDD I AMROHA,Active
2547,PASCHIMANCHAL,MORADABAD,EDC MORADABAD,EDD II MORADABAD,SALEMPUR GARI_120412,INC-2,GAJRAULA PTW_12041191443GJP,12041191443GJP,11,AGRICULTURE,OTHERS,RURAL,"SECURE, HTTVM",XE472874,0.04,EDD II MORADABAD,Active
2548,PASCHIMANCHAL,MORADABAD,EDC MORADABAD,EDD II MORADABAD,SALEMPUR GARI_120412,INC-1,AKBARPUR CHAINDRY_12041191443AKH,12041191443AKH,11,OTHER,OTHERS,RURAL,LANDS HTTVM,U0238601,0.04,EDD II MORADABAD,Active
2549,PASCHIMANCHAL,MORADABAD,EDC MORADABAD,EDD II MORADABAD,SARKHADA KHAS_120412,INC-1,BUZPUR ASHA_12041591178BJA,12041591178BJA,11,OTHER,OTHERS,RURAL,"SECU, HTTVM",XE471968,0.04,EDD II MORADABAD,Active
2550,PASCHIMANCHAL,MORADABAD,EDC MORADABAD,EDD II MORADABAD,SARKHADA KHAS_120412,INC-2,SARDARNAGER_12041591178SAR,12041591178SAR,11,OTHER,OTHERS,RURAL,"SECURE, HTTVM",XE471972,0.04,EDD II MORADABAD,Active
2551,PASCHIMANCHAL,MORADABAD,EDC MORADABAD,EDD II MORADABAD,KANTH_11171,INC-2,TEHSIL TOWN_14003211171THL,14003211171THL,11,OTHER,OTHERS,IPDS,"SECURE, HTTVM",X0333276,2,EDD II MORADABAD,Active
2552,PASCHIMANCHAL,MORADABAD,EDC SAMBHAL,EDD SAMBHAL,ASGARIPUR_120474,INC-1,OBRI_12047421419OBR,12047421419OBR,11,OTHER,OTHERS,RURAL,"SECURE, HTTVM",XC408937,1,EDD SAMBHAL,Active
2553,PASCHIMANCHAL,MORADABAD,EDC SAMBHAL,EDD SAMBHAL,ASMOLI_120474,INC-1,ASMOLI_12047491220ASM,12047491220ASM,11,Other,TEHSIL HQ,RURAL,LNT HTTVM,15094340,1,EDD SAMBHAL,Active
2554,PASCHIMANCHAL,MORADABAD,EDC SAMBHAL,EDD CHANDAUSI,JANETA_11208,INC-1,ALAWALPUR_12047391208ALA,12047391208ALA,11,OTHER,OTHERS,RURAL,SECURE HTTVM,XD451099,0.04,EDD CHANDAUSI,Active
2555,PASCHIMANCHAL,MORADABAD,EDC SAMBHAL,EDD CHANDAUSI,ADHOL_120473,INC-1,NASEERPUR_12047321414NSR,12047321414NSR,11,OTHER,OTHERS,RURAL,SECURE,XC408886,1,EDD CHANDAUSI,Active
2556,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD IV SHAMLI,KHERI KARMU_137453,INC-3,KAIRANA RURAL PTW_13745390682KAI,13745390682KAI,11,AGRICULTURE,OTHERS,RURAL,LNT,13540229,0.06,EDD IV SHAMLI,Active
2557,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD IV SHAMLI,KHERI KARMU_137453,INC-1,GOGWAN_13745390682GGV,13745390682GGV,11,AGRICULTURE,OTHERS,RURAL,LNT,13540231,0.06,EDD IV SHAMLI,Active
2558,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD IV SHAMLI,KHURGAN_137453,INC-2,PATHED PTW_13745390689PAT,13745390689PAT,11,AGRICULTURE,OTHERS,RURAL,SECURE,Q0611141,0.08,EDD IV SHAMLI,Active
2559,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD III SHAMLI,HIRANWADA_137452,INC-2,HIRANWADA PTW_13745491485HAG,13745491485HAG,11,AGRICULTURE,OTHERS,RURAL,SECURE,XD486017,0.04,EDD III SHAMLI,Active
2560,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD III SHAMLI,HIRANWADA_137452,INC-1,BHANDODA PTW_13745491485BAG,13745491485BAG,11,AGRICULTURE,OTHERS,RURAL,SECURE,XD452091,0.04,EDD III SHAMLI,Active
2561,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD III SHAMLI,HASANPUR LUHARI_137452,INC-1,HASAN PUR LUHARI TOWN_13745290707HPW,13745290707HPW,11,OTHER,OTHERS,RURAL,SECURE,12063720,2,EDD III SHAMLI,Active
2562,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD III SHAMLI,HASANPUR LUHARI_137452,INC-1,TANDA PTW_13745290707TAD,13745290707TAD,11,AGRICULTURE,OTHERS,RURAL,SECURE,12063796,2,EDD III SHAMLI,Active
2563,PASCHIMANCHAL,SAHARANPUR,EDC I SAHARANPUR,EDD BEHAT,FATEHPUR_130141,INC-1,ALIWALA_13014290814ALI,13014290814ALI,11,OTHER,OTHERS,RURAL,SECURE,X1124834,2,EDD BEHAT,Active
2564,PASCHIMANCHAL,SAHARANPUR,EDC I SAHARANPUR,EDD BEHAT,KHURRAMPUR_130141,INC-2,RAMPUR_13014290819RPR,13014290819RPR,11,OTHER,OTHERS,RURAL,GENUS,8472816,0.06,EDD BEHAT,Active
2565,PASCHIMANCHAL,SAHARANPUR,EDC I SAHARANPUR,EDD BEHAT,BEHAT TEHSIL_10820,INC-1,KHALSA_16002110820KHA,16002110820KHA,11,OTHER,OTHERS,RURAL,SECURE,UPP42203,1,EDD BEHAT,Active
2566,PASCHIMANCHAL,SAHARANPUR,EDC II SAHARANPUR,EDD NAKUR,SUB STATION JHABIRAN_130161,INC-1,CHANDPURA PTW_13016190895CNP,13016190895CNP,11,OTHER,OTHERS,RURAL,LNT,12040364,1,EDD NAKUR,Active
2567,PASCHIMANCHAL,SAHARANPUR,EDC II SAHARANPUR,EDD NAKUR,SUB STATION KHEDA_130161,INC-1,RANDEVA TOWN_13016190896RTN,13016190896RTN,11,OTHER,OTHERS,RURAL,SECURE,X1327560,0.03,EDD NAKUR,Active
2568,PASCHIMANCHAL,SAHARANPUR,EDC I SAHARANPUR,EDD DEOBANDH,RANKHANDI_130143,INC-2,GHALOLI_13014391470GLI,13014391470GLI,11,OTHER,OTHERS,RURAL,SECURE,UMV90719,1,EDD DEOBANDH,Active
2569,PASCHIMANCHAL,SAHARANPUR,EDC I SAHARANPUR,EDD DEOBANDH,RANKHANDI_130143,INC-1,RANKHANDI_13014391470RHI,13014391470RHI,11,OTHER,OTHERS,RURAL,SECURE,892315,1,EDD DEOBANDH,Active
2570,PASCHIMANCHAL,SAHARANPUR,EDC I SAHARANPUR,EDD DEOBANDH,RAJPUR_130143,INC-1,RAJUPUR_13014390836RAJ,13014390836RAJ,11,OTHER,OTHERS,RURAL,LNT,U0238354,0.03,EDD DEOBANDH,Active
2571,PASCHIMANCHAL,SAHARANPUR,EUDC SAHARANPUR,EUDD II SAHARANPUR,JANAK NAGAR_10155,INC-2,COMPANY BAGH_13013220155COM,13013220155COM,11,OTHER,DISTRICT HQ,URBAN,SECURE,X2281874,0.08,EUDD II SAHARANPUR,Active
2572,PASCHIMANCHAL,SAHARANPUR,EDC II SAHARANPUR,EDD II SAHARANPUR,KHATOLI_130162,INC-2,KATHOLI_13016290909KLI,13016290909KLI,11,OTHER,OTHERS,RURAL,SECURE,X374288,1,EDD II SAHARANPUR,Active
2573,PASCHIMANCHAL,SAHARANPUR,EDC II SAHARANPUR,EDD II SAHARANPUR,SHEKHPURA_130162,INC-1,TAPRI_13016290904TPI,13016290904TPI,11,OTHER,OTHERS,RURAL,SECURE,X2219229,1,EDD II SAHARANPUR,Active
2574,PASCHIMANCHAL,SAHARANPUR,EDC II SAHARANPUR,EDD II SAHARANPUR,HARORA_130162,INC-1,HARORA_13016290907HAR,13016290907HAR,11,OTHER,OTHERS,RURAL,GENUS,UMV89875,2,EDD II SAHARANPUR,Active
2575,PASCHIMANCHAL,SAHARANPUR,EDC II SAHARANPUR,EDD II SAHARANPUR,KAILASHPUR_130162,INC-3,KUSANI_13016290905KUS,13016290905KUS,11,OTHER,OTHERS,RURAL,HPL,X0549123,0.08,EDD II SAHARANPUR,Active
2576,PASCHIMANCHAL,SAHARANPUR,EDC I SAHARANPUR,EDD I SAHARANPUR,GADREDHI_130142,INC-2,GADARHEDI PTW_13014191473GDI,13014191473GDI,11,OTHER,OTHERS,RURAL,SECURE,XC408538,1,EDD I SAHARANPUR,Active
2577,PASCHIMANCHAL,SAHARANPUR,EUDC SAHARANPUR,EUDD I SAHARANPUR,MANAK MAU_10101,INC-2,OJPURA_13013130101OJP,13013130101OJP,11,OTHER,DISTRICT HQ,URBAN,SECURE,XC460745,2,EUDD I SAHARANPUR,Active
2578,PASCHIMANCHAL,SAHARANPUR,EUDC SAHARANPUR,EUDD I SAHARANPUR,AWAS VIKAS _10099,INC-1,SHANKAR NAGAR_13013110099SHA,13013110099SHA,11,OTHER,DISTRICT HQ,URBAN,HPL,336352,0.08,EUDD I SAHARANPUR,Active
2579,PASCHIMANCHAL,MUZAFFARNAGAR,EDC I MUZAFFARNAGAR,EDD II MUZAFFARNAGAR,SUJDU_10253,INC-4,JAIN MANDIR_13021330253JMD,13021330253JMD,11,MIXED ABOVE 25%,OTHERS,RURAL,SECURE,X1124780,1,EDD II MUZAFFARNAGAR,Active
2580,PASCHIMANCHAL,MUZAFFARNAGAR,EDC I MUZAFFARNAGAR,EDD II MUZAFFARNAGAR,ROHANA_130262,INC-1,SUGAR MILL_13022290571SUG,13022290571SUG,11,INDUSTRIAL ABOVE 75%,OTHERS,RURAL,SECURE,U0233243,0.03,EDD II MUZAFFARNAGAR,Active
2581,PASCHIMANCHAL,MUZAFFARNAGAR,EDC I MUZAFFARNAGAR,EDD II MUZAFFARNAGAR,CHARTHAWAL IPDS_15005,INC-1,ROHANA ROAD_16001235005ROR,16001235005ROR,11,MIXED ABOVE 25%,OTHERS,IPDS,SECURE,XC433366,1,EDD II MUZAFFARNAGAR,Active
2582,PASCHIMANCHAL,MUZAFFARNAGAR,EDC I MUZAFFARNAGAR,EDD II MUZAFFARNAGAR,CHARTHAWAL_130262,INC-2,ALAWALPUR TOWN_13022290581ALT,13022290581ALT,11,MIXED ABOVE 25%,OTHERS,RURAL,SECURE,X0314109,1,EDD II MUZAFFARNAGAR,Active
2583,PASCHIMANCHAL,MUZAFFARNAGAR,EDC II MUZAFFARNAGAR,EDD KHATAULI,KHATAULI RURAL_130272,INC-1,TISANG_13027290557TIS,13027290557TIS,11,MIXED ABOVE 25%,OTHERS,RURAL,HPL,13540219,0.06,EDD KHATAULI,Active
2584,PASCHIMANCHAL,MUZAFFARNAGAR,EDC II MUZAFFARNAGAR,EDD KHATAULI,BUDHANA MOD_10147,INC-2,BIDDI WADA_13027210147BDW,13027210147BDW,11,MIXED ABOVE 25%,TEHSIL HQ,TEHSIL,SECURE,XC409278,2,EDD KHATAULI,Active
2585,PASCHIMANCHAL,MUZAFFARNAGAR,EDC II MUZAFFARNAGAR,EDD KHATAULI,GOELA_130272,INC-2,KITAS TOWN_13027290561KTT,13027290561KTT,11,OTHER,OTHERS,RURAL,SECURE,X0453373,1,EDD KHATAULI,Active
2586,PASCHIMANCHAL,MUZAFFARNAGAR,EDC II MUZAFFARNAGAR,EDD KHATAULI,TODA_130272,INC-2,DABHEDI PTW_13027290562DAB,13027290562DAB,11,MIXED ABOVE 25%,OTHERS,RURAL,SECURE,UPP42508,2,EDD KHATAULI,Active
2587,PASCHIMANCHAL,MUZAFFARNAGAR,EDC II MUZAFFARNAGAR,EDD KHATAULI,TISANG_130272,INC-1,TISANG PTW_13027290560TIS,13027290560TIS,11,AGRICULTURE,OTHERS,RURAL,SECURE,X0074845,1,EDD KHATAULI,Active
2588,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD II SHAMLI,BHABHISA_137451,INC-2,BHABHISHA PTW_13745190653BHA,13745190653BHA,11,OTHER,OTHERS,RURAL,SECURE DLMS,XD433449,1,EDD II SHAMLI,Active
2589,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD II SHAMLI,KANDHLA TOWN_10328,INC-2,RAIL MANDI_13745120328RLM,13745120328RLM,11,OTHER,OTHERS,URBAN,LNT DLMS,16030394,1,EDD II SHAMLI,Active
2590,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD II SHAMLI,KHANDRAWALI_137451,INC-2,SALAKHEDI PTW_13745190665SKI,13745190665SKI,11,AGRICULTURE,OTHERS,RURAL,SECURE,X1327720,0.04,EDD II SHAMLI,Active
2591,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD I SHAMLI,NONANGLI_137454,INC-1,NONANGLI RURAL PTW_13745490638NOP,13745490638NOP,11,AGRICULTURE,OTHERS,RURAL,LNT TVM,14070004,1,EDD I SHAMLI,Active
2592,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD I SHAMLI,BHAINSWAL_137454,INC-1,BHAINSWAL TOWN_13745490642BHV,13745490642BHV,11,OTHER,OTHERS,RURAL,LNT TVM,11269844,0.06,EDD I SHAMLI,Active
2593,PASCHIMANCHAL,MUZAFFARNAGAR,EDC II MUZAFFARNAGAR,EDD BUDHANA,KHANPUR_130271,INC-1,BAWANA PTW_13027190563BUW,13027190563BUW,11,AGRICULTURE,OTHERS,RURAL,HPL,620050,0.03,EDD BUDHANA,Active
2594,PASCHIMANCHAL,MUZAFFARNAGAR,EDC II MUZAFFARNAGAR,EDD BUDHANA,KURAVA_130271,INC-2,KHEDI GADHI PTW_13027190543KHE,13027190543KHE,11,AGRICULTURE,OTHERS,RURAL,SECURE,UMV89346,1,EDD BUDHANA,Active
2595,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD IV SHAMLI,KAIRANA RURAL_137453,INC-1,UNCHAGAON RURAL PTW_13745390690UNC,13745390690UNC,11,AGRICULTURE,OTHERS,RURAL,SECURE,X2206524,1,EDD IV SHAMLI,Active
2596,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD IV SHAMLI,PAWTI KALAN_137453,INC-2,GOGWAN RURAL PTW_13745390678GTW,13745390678GTW,11,AGRICULTURE,OTHERS,RURAL,SECURE,XC409012,2,EDD IV SHAMLI,Active
2597,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD IV SHAMLI,KHURGAN_137453,INC-1,DUBHEDI KURD TOWN_13745390689DKN,13745390689DKN,11,OTHER,OTHERS,RURAL,SECURE,XD433455,1,EDD IV SHAMLI,Active
2598,PASCHIMANCHAL,MUZAFFARNAGAR,EDC SHAMLI,EDD IV SHAMLI,BALWA_137453,INC-1,MATNAWALI TOWN_13745390683MTV,13745390683MTV,11,OTHER,OTHERS,RURAL,HPL,8528724,0.03,EDD IV SHAMLI,Active
