S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
3316,DAKSHINANCHAL,BANDA,EDC HAMIRPUR,EDD HAMIRPUR,PARA_24756,INC-2,MUNDERA_24372134756MUN,24372134756MUN,11,OTHER,OTHERS,RURAL,L AND T,16018400,1,EDD HAMIRPUR,Active
3317,DAKSHINANCHAL,BANDA,EDC HAMIRPUR,EDD HAMIRPUR,PARA_24756,INC-1,PANDHARI_24372134756PAN,24372134756PAN,11,OTHER,OTHERS,RURAL,L AND T,16037009,2,EDD HAMIRPUR,Active
3318,DAKSHINANCHAL,BANDA,EDC HAMIRPUR,EDD HAMIRPUR,SUMERPUR_22750,INC-1,SAHEJNA_24372132750SAH,24372132750SAH,11,OTHER,OTHERS,RURAL,L AND T,17138690,0.02,EDD HAMIRPUR,Active
3319,DAKSHINANCHAL,BANDA,EDC BANDA,EUDD BANDA,CHILLA ROAD_20043,INC-3,KANWARA_24391120043KAN,24391120043KAN,11,OTHER,DISTRICT HQ,RURAL,SECURE,XH423689,40,EUDD BANDA,Active
3320,DAKSHINANCHAL,BANDA,EDC CHITRAKOOT,EDD I CHITRAKOOT,KHOHI PARIKRAMA MARG_24270,INC-1,KHOHI PARIKRAMA MARG_24392114270KPM,24392114270KPM,11,OTHER,OTHERS,RURAL,SECURE,X1050615,2,EDD I CHITRAKOOT,Active
3321,DAKSHINANCHAL,BANDA,EDC CHITRAKOOT,EDD I CHITRAKOOT,RANIPUR BHATT_20047,INC-1,VINOD LODGE_24392110047VNL,24392110047VNL,11,OTHER,DISTRICT HQ,URBAN,SECURE,UD013449,0.04,EDD I CHITRAKOOT,Active
3322,DAKSHINANCHAL,BANDA,EDC CHITRAKOOT,EDD I CHITRAKOOT,KASHAI_24580,INC-2,BYUR_24392124580BYU,24392124580BYU,11,OTHER,OTHERS,RURAL,SECURE,UPD99269,0.04,EDD I CHITRAKOOT,Active
3323,DAKSHINANCHAL,BANDA,EDC BANDA,EDD BANDA,JAUHARPUR_24552,INC-1,SARBAHAN TALA_24391214552SAR,24391214552SAR,11,OTHER,OTHERS,RURAL,SECURE,UMV90594,1,EDD BANDA,Active
3324,DAKSHINANCHAL,BANDA,EDC BANDA,EDD BANDA,KALESWAR_24571,INC-1,AMLOR_24391234571AML,24391234571AML,11,OTHER,OTHERS,RURAL,SECURE,X0354441,1,EDD BANDA,Active
3325,DAKSHINANCHAL,FIROZABAD,EDC MAINPURI,EDD II MAINPURI,CIVIL LINE - RURAL ( (EDD-II)_251722,INC-1,SULTANGANJ PTW_25172292006SUL,25172292006SUL,11,AGRICULTURE,OTHERS,RURAL,SECURE,XC479739,2,EDD II MAINPURI,Active
3326,DAKSHINANCHAL,FIROZABAD,EDC MAINPURI,EDD II MAINPURI,AUNG_251722,INC-2,HUSHENPUR RL_25172292750HUS,25172292750HUS,11,OTHER,OTHERS,RURAL,SECURE,XG439686,0.02,EDD II MAINPURI,Active
3327,DAKSHINANCHAL,FIROZABAD,EDC MAINPURI,EDD II MAINPURI,CHAURAIPUR_251722,INC-1,SAMSHERGANJ PTW_25172292191SAM,25172292191SAM,11,AGRICULTURE,OTHERS,RURAL,L AND T,13003380,1,EDD II MAINPURI,Active
3328,DAKSHINANCHAL,FIROZABAD,EDC MAINPURI,EDD II MAINPURI,HANNU KERA_251722,INC-2,SAHARA RL_25172292296SAH,25172292296SAH,11,OTHER,OTHERS,RURAL,SECURE,XD451008,0.02,EDD II MAINPURI,Active
3329,DAKSHINANCHAL,FIROZABAD,EDC MAINPURI,EDD II MAINPURI,BHOGAUN _251722,INC-2,RUI PTW_25172292142RUI,25172292142RUI,11,AGRICULTURE,OTHERS,RURAL,SECURE,X0548976,0.04,EDD II MAINPURI,Active
3330,DAKSHINANCHAL,FIROZABAD,EDC MAINPURI,EDD I MAINPURI,CIVIL LINE_20084,INC-1,TOWN 3_25172110084TW3,25172110084TW3,11,MIXED ABOVE 50%,DISTRICT HQ,URBAN,SECURE,XG438498,0.04,EDD I MAINPURI,Active
3331,DAKSHINANCHAL,FIROZABAD,EDC MAINPURI,EDD I MAINPURI,POWER HOUSE_20085,INC-1,TOWN 2_25172120085TN2,25172120085TN2,11,MIXED ABOVE 50%,DISTRICT HQ,URBAN,SEC.,UD013138,0.04,EDD I MAINPURI,Active
3332,DAKSHINANCHAL,MATHURA,EUDC MATHURA,EUDD III MATHURA,MASANI_20149,INC-2,KACHI SARAK_26141330149KCH,26141330149KCH,11,OTHER,DISTRICT HQ,RURAL,SECURE,UD017137,0.04,EUDD III MATHURA,Active
3333,DAKSHINANCHAL,MATHURA,EUDC MATHURA,EUDD II MATHURA,KASHIRAM_24581,INC-2,BUS CHARGING FEEDER_26141224581BSC,26141224581BSC,11,INDEPENDENT,DISTRICT HQ,RURAL,LNT,21062503,1,EUDD II MATHURA,Active
3334,DAKSHINANCHAL,MATHURA,EUDC MATHURA,EUDD I MATHURA,BANGALI GHAT_20145,INC-1,VISHRAM GHAAT_26141110145VRG,26141110145VRG,11,OTHER,DISTRICT HQ,URBAN,Genus,5994375,0.04,EUDD I MATHURA,Active
3335,DAKSHINANCHAL,MATHURA,EUDC MATHURA,EUDD I MATHURA,JAIGURDEV_20141,INC-1,MANAS NAGAR_26141120141MNG,26141120141MNG,11,OTHER,DISTRICT HQ,URBAN,SECURE,Q0508319,0.04,EUDD I MATHURA,Active
