S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
17,POORVANCHAL,PRAYAGRAJ-II,EDC FATEHPUR,EDD I FATEHPUR,BAHUA_444131,INC-1,BADA GAON_44413140292BDG,44413140292BDG,11,OTHER,OTHERS,RURAL,SECURE,X1986691,1,EDD I FATEHPUR,Active
18,POORVANCHAL,PRAYAGRAJ-II,EDC FATEHPUR,EDD I FATEHPUR,GHAZIPUR_444131,INC-2,LAMHETA_44413140414LAM,44413140414LAM,11,OTHER,OTHERS,RURAL,SECURE,X0370809,2,EDD I FATEHPUR,Active
19,POORVANCHAL,PRAYAGRAJ-I,EUDC I PRAYAGRAJ,EUDD NAINI,SARASWATI HITECH 1_41306,INC-1,SECTOR 14_44441211306S14,44441211306S14,11,OTHER,OTHERS,URBAN,LNT,16030449,1,EUDD NAINI,Active
20,POORVANCHAL,PRAYAGRAJ-I,EUDC I PRAYAGRAJ,EUDD NAINI,SARASWATI HITECH 1_41306,INC-1,SECTOR 12_44441211306S12,44441211306S12,11,OTHER,OTHERS,URBAN,LNT,16037013,1,EUDD NAINI,Active
21,POORVANCHAL,PRAYAGRAJ-I,EUDC I PRAYAGRAJ,EUDD RAMBAGH,DARAGANJ_40051,INC-2,MELA JAGDISH RAMP_44441310051MJR,44441310051MJR,11,OTHER,OTHERS,URBAN,SECURE,XB30319,1,EUDD RAMBAGH,Active
22,POORVANCHAL,PRAYAGRAJ-I,EUDC I PRAYAGRAJ,EUDD RAMBAGH,FORT ROAD_40050,INC-3,SHIWALA_44441310050SHW,44441310050SHW,11,OTHER,DISTRICT HQ,URBAN,SECURE,XB430332,1,EUDD RAMBAGH,Active
23,POORVANCHAL,PRAYAGRAJ-II,EDC PRATAPGARH,EDD LALGANJ,KHEERON_444213,INC-3,BANAIMAU_33271310157BNM,33271310157BNM,11,OTHER,OTHERS,RURAL,SECURE,X2249402,2,EDD LALGANJ,Active
24,POORVANCHAL,AZAMGARH,EDC MAU,EDD I MAU,MAU WEST BADAGAON_40103,INC-1,RAINI_42622410103RNI,42622410103RNI,11,OTHER,OTHERS,URBAN,SECURE,X2197943,1,EDD I MAU,Active
25,POORVANCHAL,AZAMGARH,EDC MAU,EDD I MAU,BHITI MAU_40101,INC-1,BRAMHASTHAN_42622410101BRM,42622410101BRM,11,OTHER,OTHERS,URBAN,SECURE,SS17134346,1,EDD I MAU,Active
26,POORVANCHAL,AZAMGARH,EDC MAU,EDD I MAU,INDUSTRIAL TAJOPUR_40104,INC-1,BAHARIPUR_42622410104BPR,42622410104BPR,11,OTHER,OTHERS,URBAN,SECURE,X2219213,1,EDD I MAU,Active
