S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
1400,DAKSHINANCHAL,AGRA,EDC AGRA,EDD KHERAGARH,JAGNER_22321,INC-1,MEWALI_26154332321MEI,26154332321MEI,11,MIXED ABOVE 25%,OTHERS,RURAL,SECURE,XH423685,0.04,EDD KHERAGARH,Active
1401,DAKSHINANCHAL,AGRA,EDC AGRA,EDD KHERAGARH,SAINYA_24822,INC-1,JONAI_26154314822JNI,26154314822JNI,11,MIXED ABOVE 25%,OTHERS,RURAL,SECURE,UPD99857,0.04,EDD KHERAGARH,Active
1402,DAKSHINANCHAL,AGRA,EDC AGRA,EDD IV KIRAWALI,MADANPURA_24632,INC-2,JAJOLI_26154434632JJL,26154434632JJL,11,MIXED ABOVE 25%,OTHERS,RURAL,SECURE,XC479800,1,EDD IV KIRAWALI,Active
1403,DAKSHINANCHAL,JHANSI,EUDC JHANSI,EUDD II JHANSI,NANDANPUTRA_20061,INC-2,NANDANPURA_23351210061NDP,23351210061NDP,11,OTHER,OTHERS,URBAN,SECURE 'A' TYPE,UD013287,0.08,EUDD II JHANSI,Active
1404,DAKSHINANCHAL,KANPUR-II,EDC FARRUKHABAD,EDD KAYAMGANJ,SAHABGANJ_222922,INC-3,NAULI_22292192667NAU,22292192667NAU,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,XG438726,0.02,EDD KAYAMGANJ,Active
1405,DAKSHINANCHAL,KANPUR-II,EDC FARRUKHABAD,EDD KAYAMGANJ,NAWABGANJ_222922,INC-1,ATSAINI_22292292549ATS,22292292549ATS,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,XC478746,1,EDD KAYAMGANJ,Active
1406,DAKSHINANCHAL,KANPUR-II,EDC ETAWAH,EDD III SAIFAI,MAHOLA_24643,INC-2,VAIDPURA_22303224643VDP,22303224643VDP,11,MIXED ABOVE 50%,OTHERS,RURAL,SEC,X0004390,2,EDD III SAIFAI,Active
1407,DAKSHINANCHAL,KANPUR-II,EDC ETAWAH,EDD III SAIFAI,PARSANA_24760,INC-1,BEENA_22303224760BEN,22303224760BEN,11,MIXED ABOVE 50%,OTHERS,RURAL,LNT,14070110,1,EDD III SAIFAI,Active
1408,DAKSHINANCHAL,KANPUR-II,EDC ETAWAH,EDD III SAIFAI,HEORA_24515,INC-2,HEORA PTW_22303224515HRP,22303224515HRP,11,AGRICULTURE,OTHERS,RURAL,SECURE,X0332201,2,EDD III SAIFAI,Active
1409,DAKSHINANCHAL,KANPUR-II,EDC ETAWAH,EDD III SAIFAI,SAIFAI 3_24821,INC-1,GEENZA_22303224821GNZ,22303224821GNZ,11,MIXED ABOVE 50%,OTHERS,RURAL,LNT,X0354682,40,EDD III SAIFAI,Active
1410,DAKSHINANCHAL,KANPUR-II,EDC ETAWAH,EDD III SAIFAI,SAIFAI 3_24821,INC-1,AMARSIPUR+SUB STATION_22303224821AMS,22303224821AMS,11,MIXED ABOVE 50%,OTHERS,RURAL,LNT,15070509,1,EDD III SAIFAI,Active
1411,DAKSHINANCHAL,KANPUR-I,EDC KANPUR DEHAT,EDD PUKHRAYAN,BARAUR_24350,INC-1,MENAPUR_22336314350MEN,22336314350MEN,11,OTHER,OTHERS,RURAL,ELECTRONIC,HRT82994,2,EDD PUKHRAYAN,Active
1412,DAKSHINANCHAL,KANPUR-I,EDC KANPUR DEHAT,EDD PUKHRAYAN,AMRAUDHA_22037,INC-2,KATRA_22336322037KAT,22336322037KAT,11,OTHER,OTHERS,IPDS,ELECTRONIC,UMV90644,1,EDD PUKHRAYAN,Active
1413,DAKSHINANCHAL,KANPUR-I,EDC KANPUR DEHAT,EDD KANPUR DEHAT,DERAPUR_24448,INC-1,NUNARI (PTW)_22336134448NUN,22336134448NUN,11,AGRICULTURE,OTHERS,RURAL,ELECTRONIC,HRT83289,1,EDD KANPUR DEHAT,Active
1414,DAKSHINANCHAL,KANPUR-I,EDC KANPUR DEHAT,EDD KANPUR DEHAT,RANIA_24793,INC-3,GAJNER ROAD (INDUSTRIAL)_22336114793GRR,22336114793GRR,11,INDUSTRIAL ABOVE 75%,OTHERS,RURAL,ELECTRONIC,X0354553,0.04,EDD KANPUR DEHAT,Active
1415,DAKSHINANCHAL,ETAH,EDC KASGANJ,EDD KASGANJ RURAL,SIKEHRA_24864,INC-1,SIKEHRA_21705224864SKR,21705224864SKR,11,OTHER,OTHERS,RURAL,SECURE,X0288595,0.04,EDD KASGANJ RURAL,Active
1416,DAKSHINANCHAL,ETAH,EDC KASGANJ,EDD KASGANJ RURAL,SIDHPURA_22718,INC-1,BAKAWALI_21705222718BKW,21705222718BKW,11,OTHER,OTHERS,RURAL,SECURE,UPP59631,2,EDD KASGANJ RURAL,Active
1417,DAKSHINANCHAL,ETAH,EDC KASGANJ,EDD KASGANJ RURAL,SAHAWAR TOWN_22670,INC-1,COLD_21705242670COL,21705242670COL,11,OTHER,OTHERS,RURAL,LNT,X0727382,0.04,EDD KASGANJ RURAL,Active
1418,DAKSHINANCHAL,ETAH,EDC KASGANJ,EDD KASGANJ RURAL,AMANPUR_22035,INC-2,BIKORA_21705242035BIK,21705242035BIK,11,OTHER,OTHERS,RURAL,SECURE,X1449188,2,EDD KASGANJ RURAL,Active
1419,DAKSHINANCHAL,ALIGARH,EUDC ALIGARH,EUDD IV ALIGARH,QUILA ROAD_20151,INC-2,BHAMOLA ALAMBAGH_21121420151BMA,21121420151BMA,11,MIXED ABOVE 50%,DISTRICT HQ,URBAN,LT,14095082,1,EUDD IV ALIGARH,Active
1420,DAKSHINANCHAL,ALIGARH,EUDC ALIGARH,EUDD I ALIGARH,BALA E QUILA_20004,INC-2,MUKHTAR HASHMI ROAD_21121110004MUK,21121110004MUK,11,MIXED ABOVE 50%,DISTRICT HQ,URBAN,LT,16018490,1,EUDD I ALIGARH,Active
1421,DAKSHINANCHAL,ETAH,EDC ETAH,EDD I ETAH,UDESAR (GADANPUR)_24905,INC-2,BAKALPUR_21703334905BKL,21703334905BKL,11,OTHER,OTHERS,RURAL,SECURE,XD486115,0.04,EDD I ETAH,Active
1422,DAKSHINANCHAL,ETAH,EDC ETAH,EUDD ETAH,KOTWALI DEHAT_20029,INC-1,JAIL ROAD_21703110029JLR,21703110029JLR,11,OTHER,DISTRICT HQ,URBAN,SECURE,X0288422,0.04,EUDD ETAH,Active
1423,DAKSHINANCHAL,ETAH,EDC ETAH,EUDD ETAH,RAILWAY ROAD_20030,INC-2,MALGODAM_21703110030MGM,21703110030MGM,11,OTHER,DISTRICT HQ,URBAN,SECURE,X2219715,2,EUDD ETAH,Active
1424,DAKSHINANCHAL,ETAH,EDC HATHRAS,EDD IV HATHRAS,GEEGLA_24489,INC-1,GEEGLA_21132424489GGL,21132424489GGL,11,OTHER,OTHERS,RURAL,3X3X-/5AMP,XG439668,0.04,EDD IV HATHRAS,Active
1425,DAKSHINANCHAL,BANDA,EDC BANDA,EUDD BANDA,PILIKOTHI_20044,INC-2,STATION ROAD_24391110044STR,24391110044STR,11,OTHER,DISTRICT HQ,URBAN,LNT,16042718,1,EUDD BANDA,Active
1426,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD ETMADPUR,UJRAI (KHANDAULI)_22401,INC-2,SAIMARA-2_25151222401SEM,25151222401SEM,11,MIXED ABOVE 25%,OTHERS,RURAL,GENUS,8056866,40,EDD ETMADPUR,Active
1427,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD ETMADPUR,UJRAI (KHANDAULI)_22401,INC-3,COLD 2_25151222401COS,25151222401COS,11,INDUSTRIAL ABOVE 75%,OTHERS,RURAL,SECURE,X0004396,2,EDD ETMADPUR,Active
1428,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD ETMADPUR,CHAWALI_24431,INC-1,BENAI_25151214431BNI,25151214431BNI,11,MIXED ABOVE 25%,OTHERS,RURAL,SECURE,18017543,1,EDD ETMADPUR,Active
1429,DAKSHINANCHAL,AGRA,EDC FATEHABAD,EDD BAH,PAPARI NAGAR_24755,INC-2,ONDH RURAL_25151124755ODR,25151124755ODR,11,OTHER,OTHERS,RURAL,LNT TYPE-1,16087534,20,EDD BAH,Active
1430,DAKSHINANCHAL,ETAH,EDC KASGANJ,EDD KASGANJ RURAL,SAHAWAR TOWN_22670,INC-1,TOWN II FEEDER_21705242670TN2,21705242670TN2,11,OTHER,OTHERS,IPDS,SECURE,UPD99251,0.04,EDD KASGANJ RURAL,Active
1431,DAKSHINANCHAL,ETAH,EDC KASGANJ,EDD KASGANJ RURAL,SORON MELAGROUND_22744,INC-1,CHAKRTHIRTH_21705212744CTH,21705212744CTH,11,OTHER,OTHERS,RURAL,LNT,15070544,1,EDD KASGANJ RURAL,Active
