S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
3218,POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD II GHAZIPUR,RAUJA_40117,INC-2,EAST FEEDER_41644110117EST,41644110117EST,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,UMV89908,2,EDD II GHAZIPUR,Active
3219,POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD II GHAZIPUR,PRAKASH NAGAR_40115,INC-2,POLE LINE 1_41644110115PL1,41644110115PL1,11,MIXED ABOVE 50%,OTHERS,URBAN,HPL,X2245898,0.06,EDD II GHAZIPUR,Active
3220,POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD I GHAZIPUR,GOVINDUPR_416442,INC-1,ARKHAPUR_41644331151ARK,41644331151ARK,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,UMV89887,1,EDD I GHAZIPUR,Active
3221,POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD I GHAZIPUR,BAHADUR GANJ (NEW)_416442,INC-1,PURANIGANJ_41644321153PRG,41644321153PRG,11,MIXED ABOVE 50%,OTHERS,RURAL,SECURE,X1440565,1,EDD I GHAZIPUR,Active
3222,POORVANCHAL,VARANASI-II,EDC GHAZIPUR,EDD I GHAZIPUR,"ALAWALPUR, KADIPUR_416442",INC-2,ALAWALPUR PTW_41644320325AAG,41644320325AAG,11,AGRICULTURE,OTHERS,RURAL,SECURE,UMV91169,1,EDD I GHAZIPUR,Active
3223,POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,ILLIA_416532,INC-1,PACHPARA_41658210651PCP,41658210651PCP,11,OTHER,OTHERS,RURAL,LNT,14078997,1,EDD CHANDAULI,Active
3224,POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,ILLIA_416532,INC-1,RAMAIYA BABA_41658210651RMI,41658210651RMI,11,OTHER,OTHERS,RURAL,LNT,14078906,1,EDD CHANDAULI,Active
3225,POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,CHAKIA TEHSIL_416532,INC-1,KOTWALI_41658230652KTW,41658230652KTW,11,OTHER,OTHERS,RURAL,SECURE,UPCL0071,1,EDD CHANDAULI,Active
3226,POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,BILARIDHIH_416532,INC-1,MILKIPUR_41658220658MLI,41658220658MLI,11,OTHER,OTHERS,RURAL,SECURE,UMV89750,1,EDD CHANDAULI,Active
3227,POORVANCHAL,VARANASI-II,EDC CHANDAULI,EDD CHANDAULI,ZEONATH PUR_416532,INC-5,GODREJ FEEDER_41658220659GOD,41658220659GOD,11,INDUSTRIAL ABOVE 75%,OTHERS,RURAL,SECURE,UMV91525,2,EDD CHANDAULI,Active
